map_id,tier,nest_drop_id,quality_group,prob_in_group,avg_price_per_item,avg_price_per_cell
2307,103,2027,q1+q2+q3+q4+q5,0.97119342,5854.0051,2450.266
2307,103,2027,q1+q2+q3+q4+q6,0.91769547,7924.5201,3360.6497
2307,103,2027,q1+q2+q3+q5+q6,0.67078189,10761.7128,4761.6146
2307,103,2027,q1+q2+q4+q5+q6,0.75308642,12201.8928,4976.3195
2307,103,2027,q1+q3+q4+q5+q6,0.79423868,12138.5484,4875.2025
2307,103,2027,q2+q3+q4+q5+q6,0.89300412,10888.4535,4415.2394
2307,103,2027,q1+q2+q3+q4+q5+q6,1.0,9745.9695,4051.8255
2307,103,2027,all,1.0,9745.9695,4051.8255
2308,103,2028,q1,0.10699588,202.54,119.1354
2308,103,2028,q2,0.20576132,565.313,302.1118
2308,103,2028,q3,0.24691358,2157.5958,887.9107
2308,103,2028,q4,0.32921811,6563.6492,2364.087
2308,103,2028,q5,0.08230453,34456.0501,10074.1635
2308,103,2028,q6,0.02880658,150571.2696,45896.985
2308,103,2028,q1+q2,0.3127572,441.2064,243.4024
2308,103,2028,q1+q3,0.35390947,1566.5324,709.061
2308,103,2028,q1+q4,0.43621399,5003.3771,1991.4757
2308,103,2028,q1+q5,0.18930041,15095.3705,6166.4694
2308,103,2028,q1+q6,0.13580247,32098.9372,15770.717
2308,103,2028,q2+q3,0.4526749,1433.8309,658.9341
2308,103,2028,q2+q4,0.53497942,4256.5968,1752.9502
2308,103,2028,q2+q5,0.28806584,10248.3807,4429.2695
2308,103,2028,q2+q6,0.2345679,18987.0971,9287.8578
2308,103,2028,q3+q4,0.57613169,4675.3406,1779.0968
2308,103,2028,q3+q5,0.32921811,10232.2094,3821.5009
2308,103,2028,q3+q6,0.27572016,17663.502,7012.5407
2308,103,2028,q4+q5,0.41152263,12142.1294,4179.4941
2308,103,2028,q4+q6,0.35802469,18150.4693,6443.2598
2308,103,2028,q5+q6,0.11111111,64559.9959,19077.7554
2308,103,2028,q1+q2+q3,0.55967078,1198.437,574.7889
2308,103,2028,q1+q2+q4,0.64197531,3580.9207,1552.2744
2308,103,2028,q1+q2+q5,0.39506173,7527.6322,3505.1791
2308,103,2028,q1+q2+q6,0.34156379,13102.778,6766.3306
2308,103,2028,q1+q3+q4,0.68312757,3974.7815,1601.0535
2308,103,2028,q1+q3+q5,0.43621399,7772.1018,3188.1836
2308,103,2028,q1+q3+q6,0.38271605,12781.9427,5581.7726
2308,103,2028,q1+q4+q5,0.51851852,9678.4046,3643.2935
2308,103,2028,q1+q4+q6,0.46502058,14020.8572,5476.9256
2308,103,2028,q1+q5+q6,0.218107,32988.4138,12896.426
2308,103,2028,q2+q3+q4,0.781893,3593.7544,1479.6474
2308,103,2028,q2+q3+q5,0.53497942,6514.1723,2751.6042
2308,103,2028,q2+q3+q6,0.48148148,10356.5836,4619.195
2308,103,2028,q2+q4+q5,0.61728395,8283.1906,3234.9731
2308,103,2028,q2+q4+q6,0.56378601,11732.529,4746.5527
2308,103,2028,q2+q5+q6,0.31687243,23005.007,9578.7097
2308,103,2028,q3+q4+q5,0.65843621,8397.9293,3079.5848
2308,103,2028,q3+q4+q6,0.60493827,11622.7658,4371.0868
2308,103,2028,q3+q5+q6,0.35802469,21523.8579,7895.5864
2308,103,2028,q4+q5+q6,0.44032922,21198.2414,7235.56
2308,103,2028,q1+q2+q3+q4,0.88888889,3185.5527,1360.7215
2308,103,2028,q1+q2+q3+q5,0.64197531,5462.2336,2421.0014
2308,103,2028,q1+q2+q3+q6,0.58847737,8510.3939,3970.2685
2308,103,2028,q1+q2+q4+q5,0.72427984,7089.4581,2913.3916
2308,103,2028,q1+q2+q4+q6,0.67078189,9893.3897,4212.2764
2308,103,2028,q1+q2+q5+q6,0.42386831,17249.0445,7753.8488
2308,103,2028,q1+q3+q4+q5,0.7654321,7252.3372,2807.257
2308,103,2028,q1+q3+q4+q6,0.71193416,9906.4313,3939.1049
2308,103,2028,q1+q3+q5+q6,0.46502058,16618.0679,6673.9345
2308,103,2028,q1+q4+q5+q6,0.5473251,17093.8185,6356.1198
2308,103,2028,q2+q3+q4+q5,0.86419753,6533.0207,2589.1655
2308,103,2028,q2+q3+q4+q6,0.81069959,8816.3057,3585.2345
2308,103,2028,q2+q3+q5+q6,0.56378601,13874.7539,5747.4527
2308,103,2028,q2+q4+q5+q6,0.64609053,14627.2451,5641.877
2308,103,2028,q3+q4+q5+q6,0.6872428,14357.2909,5220.4996
2308,103,2028,q1+q2+q3+q4+q5,0.97119342,5835.5948,2398.9811
2308,103,2028,q1+q2+q3+q4+q6,0.91769547,7812.0101,3295.4157
2308,103,2028,q1+q2+q3+q5+q6,0.67078189,11693.91,5083.9055
2308,103,2028,q1+q2+q4+q5+q6,0.75308642,12577.8334,5100.89
2308,103,2028,q1+q3+q4+q5+q6,0.79423868,12450.4332,4772.6358
2308,103,2028,q2+q3+q4+q5+q6,0.89300412,11179.4158,4388.1326
2308,103,2028,q1+q2+q3+q4+q5+q6,1.0,10004.9352,4072.0764
2308,103,2028,all,1.0,10004.9352,4072.0764
2309,103,2029,q1,0.10699588,202.4745,124.0289
2309,103,2029,q2,0.20576132,601.6741,298.959
2309,103,2029,q3,0.24691358,2313.3396,864.4189
2309,103,2029,q4,0.32921811,7231.3677,2182.7959
2309,103,2029,q5,0.08230453,33744.7829,8768.1353
2309,103,2029,q6,0.02880658,170345.551,40230.8147
2309,103,2029,q1+q2,0.3127572,465.1058,247.0636
2309,103,2029,q1+q3,0.35390947,1675.1711,709.6254
2309,103,2029,q1+q4,0.43621399,5507.2995,1898.6006
2309,103,2029,q1+q5,0.18930041,14786.0869,5695.7272
2309,103,2029,q1+q6,0.13580247,36293.4301,16615.1344
2309,103,2029,q2+q3,0.4526749,1535.3098,646.5726
2309,103,2029,q2+q4,0.53497942,4681.4855,1664.3707
2309,103,2029,q2+q5,0.28806584,10071.1338,3969.4872
2309,103,2029,q2+q6,0.2345679,21447.4134,9384.5447
2309,103,2029,q3+q4,0.57613169,5123.6413,1685.3999
2309,103,2029,q3+q5,0.32921811,10171.2004,3425.4809
2309,103,2029,q3+q6,0.27572016,19868.9437,6998.6752
2309,103,2029,q4+q5,0.41152263,12534.0507,3664.8973
2309,103,2029,q4+q6,0.35802469,20355.4974,6009.8527
2309,103,2029,q5+q6,0.11111111,69159.7969,17515.2403
2309,103,2029,q1+q2+q3,0.55967078,1280.5031,573.5295
2309,103,2029,q1+q2+q4,0.64197531,3934.9837,1504.1691
2309,103,2029,q1+q2+q5,0.39506173,7398.3719,3227.7344
2309,103,2029,q1+q2+q6,0.34156379,14792.3723,7108.7495
2309,103,2029,q1+q3+q4,0.68312757,4352.8562,1543.8083
2309,103,2029,q1+q3+q5,0.43621399,7726.0412,2924.9988
2309,103,2029,q1+q3+q6,0.38271605,14370.791,5744.4966
2309,103,2029,q1+q4+q5,0.51851852,9989.4397,3273.972
2309,103,2029,q1+q4+q6,0.46502058,15718.5186,5268.7993
2309,103,2029,q1+q5+q6,0.218107,35331.6765,12562.9831
2309,103,2029,q2+q3+q4,0.781893,3933.65,1420.2783
2309,103,2029,q2+q3+q5,0.53497942,6490.6134,2495.1323
2309,103,2029,q2+q3+q6,0.48148148,11635.0678,4680.6165
2309,103,2029,q2+q4+q5,0.61728395,8556.5918,2899.6812
2309,103,2029,q2+q4+q6,0.56378601,13146.0728,4556.0748
2309,103,2029,q2+q5+q6,0.31687243,24641.5353,9155.6018
2309,103,2029,q3+q4+q5,0.65843621,8701.284,2770.1528
2309,103,2029,q3+q4+q6,0.60493827,12991.3513,4194.9787
2309,103,2029,q3+q5+q6,0.35802469,23058.7918,7508.4328
2309,103,2029,q4+q5+q6,0.44032922,22858.1676,6581.1249
2309,103,2029,q1+q2+q3+q4,0.88888889,3484.527,1323.5295
2309,103,2029,q1+q2+q3+q5,0.64197531,5442.5902,2230.7176
2309,103,2029,q1+q2+q3+q6,0.58847737,9556.4145,4100.3233
2309,103,2029,q1+q2+q4+q5,0.72427984,7322.4609,2656.8098
2309,103,2029,q1+q2+q4+q6,0.67078189,11081.4498,4126.3353
2309,103,2029,q1+q2+q5+q6,0.42386831,18472.452,7620.2982
2309,103,2029,q1+q3+q4+q5,0.7654321,7513.2784,2564.0803
2309,103,2029,q1+q3+q4+q6,0.71193416,11069.3236,3847.7936
2309,103,2029,q1+q3+q5+q6,0.46502058,17799.8162,6496.1573
2309,103,2029,q1+q4+q5+q6,0.5473251,18429.2351,5919.2641
2309,103,2029,q2+q3+q4+q5,0.86419753,6772.8055,2357.8997
2309,103,2029,q2+q3+q4+q6,0.81069959,9846.7632,3489.6885
2309,103,2029,q2+q3+q5+q6,0.56378601,14862.7635,5536.0099
2309,103,2029,q2+q4+q5+q6,0.64609053,15770.1123,5242.5633
2309,103,2029,q3+q4+q5+q6,0.6872428,15476.7922,4856.3724
2309,103,2029,q1+q2+q3+q4+q5,0.97119342,6048.9555,2211.0462
2309,103,2029,q1+q2+q3+q4+q6,0.91769547,8722.317,3250.9285
2309,103,2029,q1+q2+q3+q5+q6,0.67078189,12524.3125,4976.0926
2309,103,2029,q1+q2+q4+q5+q6,0.75308642,13558.3168,4820.4786
2309,103,2029,q1+q3+q4+q5+q6,0.79423868,13419.1121,4506.8395
2309,103,2029,q2+q3+q4+q5+q6,0.89300412,12049.3457,4131.6971
2309,103,2029,q1+q2+q3+q4+q5+q6,1.0,10781.7792,3879.7989
2309,103,2029,all,1.0,10781.7792,3879.7989
2310,103,2030,q1,0.10699588,196.731,126.1591
2310,103,2030,q2,0.20576132,630.2105,314.7526
2310,103,2030,q3,0.24691358,2067.373,930.9861
2310,103,2030,q4,0.32921811,6609.9887,2329.2447
2310,103,2030,q5,0.08230453,32177.242,9291.3855
2310,103,2030,q6,0.02880658,152191.8929,41996.025
2310,103,2030,q1+q2,0.3127572,481.9149,260.3906
2310,103,2030,q1+q3,0.35390947,1501.8301,743.2162
2310,103,2030,q1+q4,0.43621399,5036.9255,1995.4177
2310,103,2030,q1+q5,0.18930041,14101.301,5907.2924
2310,103,2030,q1+q6,0.13580247,32438.1289,16240.7643
2310,103,2030,q2+q3,0.4526749,1414.1173,666.6087
2310,103,2030,q2+q4,0.53497942,4310.074,1712.7621
2310,103,2030,q2+q5,0.28806584,9643.6481,3985.5772
2310,103,2030,q2+q6,0.2345679,19243.0487,8741.2814
2310,103,2030,q3+q4,0.57613169,4663.1534,1812.1216
2310,103,2030,q3+q5,0.32921811,9594.8403,3790.5513
2310,103,2030,q3+q6,0.27572016,17752.0244,7499.0262
2310,103,2030,q4+q5,0.41152263,11723.4394,3956.7646
2310,103,2030,q4+q6,0.35802469,18323.4752,6316.0938
2310,103,2030,q5+q6,0.11111111,63292.1515,18058.5829
2310,103,2030,q1+q2+q3,0.55967078,1181.3817,586.6067
2310,103,2030,q1+q2+q4,0.64197531,3624.5168,1537.8083
2310,103,2030,q1+q2+q5,0.39506173,7085.108,3240.1616
2310,103,2030,q1+q2+q6,0.34156379,13276.7323,6637.4127
2310,103,2030,q1+q3+q4,0.68312757,3963.5933,1641.5764
2310,103,2030,q1+q3+q5,0.43621399,7289.6437,3179.2656
2310,103,2030,q1+q3+q6,0.38271605,12844.0929,5998.0114
2310,103,2030,q1+q4+q5,0.51851852,9344.9122,3495.6797
2310,103,2030,q1+q4+q6,0.46502058,14152.7199,5459.375
2310,103,2030,q1+q5+q6,0.218107,32339.6811,12679.944
2310,103,2030,q2+q3+q4,0.781893,3601.8526,1486.5078
2310,103,2030,q2+q3+q5,0.53497942,6146.9058,2640.6661
2310,103,2030,q2+q3+q6,0.48148148,10435.0099,4719.0343
2310,103,2030,q2+q4+q5,0.61728395,8025.6964,3036.9647
2310,103,2030,q2+q4+q6,0.56378601,11866.0793,4611.7061
2310,103,2030,q2+q5+q6,0.31687243,22602.5794,8936.9328
2310,103,2030,q3+q4+q5,0.65843621,8102.4145,3018.1779
2310,103,2030,q3+q4+q6,0.60493827,11688.3315,4455.5112
2310,103,2030,q3+q5+q6,0.35802469,21068.1663,8043.8302
2310,103,2030,q4+q5+q6,0.44032922,20912.9644,6956.766
2310,103,2030,q1+q2+q3+q4,0.88888889,3191.9769,1376.4021
2310,103,2030,q1+q2+q3+q5,0.64197531,5155.21,2343.5758
2310,103,2030,q1+q2+q3+q6,0.58847737,8573.5046,4096.7892
2310,103,2030,q1+q2+q4+q5,0.72427984,6869.1447,2766.871
2310,103,2030,q1+q2+q4+q6,0.67078189,10004.7109,4149.0104
2310,103,2030,q1+q2+q5+q6,0.42386831,16946.7342,7418.6771
2310,103,2030,q1+q3+q4+q5,0.7654321,6997.3189,2768.7379
2310,103,2030,q1+q3+q4+q6,0.71193416,9961.2701,4043.6393
2310,103,2030,q1+q3+q5+q6,0.46502058,16265.8892,6847.8521
2310,103,2030,q1+q4+q5+q6,0.5473251,16863.1744,6192.1593
2310,103,2030,q2+q3+q4+q5,0.86419753,6323.3183,2507.1773
2310,103,2030,q2+q3+q4+q6,0.81069959,8881.7018,3602.0981
2310,103,2030,q2+q3+q5+q6,0.56378601,13609.0584,5684.6197
2310,103,2030,q2+q4+q5+q6,0.64609053,14453.4886,5380.2002
2310,103,2030,q3+q4+q5+q6,0.6872428,14142.0932,5191.8255
2310,103,2030,q1+q2+q3+q4+q5,0.97119342,5648.3553,2337.8697
2310,103,2030,q1+q2+q3+q4+q6,0.91769547,7869.1043,3334.3189
2310,103,2030,q1+q2+q3+q5+q6,0.67078189,11469.6687,5073.0916
2310,103,2030,q1+q2+q4+q5+q6,0.75308642,12427.9383,4919.4287
2310,103,2030,q1+q3+q4+q5+q6,0.79423868,12263.4434,4777.2774
2310,103,2030,q2+q3+q4+q5+q6,0.89300412,11028.7562,4312.0985
2310,103,2030,q1+q2+q3+q4+q5+q6,1.0,9869.7741,4027.1264
2310,103,2030,all,1.0,9869.7741,4027.1264
2401,104,2031,q1,0.08081539,202.7718,118.4634
2401,104,2031,q2,0.18183462,606.3839,291.5937
2401,104,2031,q3,0.34346539,2269.1077,917.4746
2401,104,2031,q4,0.24244616,6931.1108,2444.4747
2401,104,2031,q5,0.10101923,32629.7684,9587.4375
2401,104,2031,q6,0.05041921,201133.7103,52293.0814
2401,104,2031,q1+q2,0.26265001,482.1956,245.2223
2401,104,2031,q1+q3,0.42428078,1875.5199,805.5812
2401,104,2031,q1+q4,0.32326155,5249.0261,2054.8272
2401,104,2031,q1+q5,0.18183462,18217.7699,6870.6916
2401,104,2031,q1+q6,0.1312346,77398.7211,30570.9183
2401,104,2031,q2+q3,0.52530001,1693.5495,724.6856
2401,104,2031,q2+q4,0.42428078,4220.5136,1680.4914
2401,104,2031,q2+q5,0.28285385,12043.307,4718.5172
2401,104,2031,q2+q6,0.23225383,44138.1935,17919.8906
2401,104,2031,q3+q4,0.58591155,4198.2124,1600.4836
2401,104,2031,q3+q5,0.44448462,9169.2579,3415.4843
2401,104,2031,q3+q6,0.3938846,27724.7772,10466.2487
2401,104,2031,q4+q5,0.34346539,14489.5395,4825.8749
2401,104,2031,q4+q6,0.29286537,40364.7044,13412.6648
2401,104,2031,q5+q6,0.15143844,88730.6866,24988.6361
2401,104,2031,q1+q2+q3,0.6061154,1494.7791,663.2922
2401,104,2031,q1+q2+q4,0.50509616,3577.6749,1501.0117
2401,104,2031,q1+q2+q5,0.36366924,9412.0769,3978.8363
2401,104,2031,q1+q2+q6,0.31306922,32796.746,14453.5215
2401,104,2031,q1+q3+q4,0.66672694,3713.9166,1478.1073
2401,104,2031,q1+q3+q5,0.52530001,7789.7985,3072.9805
2401,104,2031,q1+q3+q6,0.47469999,23039.2883,9254.9515
2401,104,2031,q1+q4+q5,0.42428078,11768.2504,4269.1102
2401,104,2031,q1+q4+q6,0.37368076,31678.9424,11609.1896
2401,104,2031,q1+q5+q6,0.23225383,57926.3823,19899.9195
2401,104,2031,q2+q3+q4,0.76774617,3347.5162,1342.0357
2401,104,2031,q2+q3+q5,0.62631924,6683.2622,2663.7678
2401,104,2031,q2+q3+q6,0.57571922,19159.7293,7759.7238
2401,104,2031,q2+q4+q5,0.52530001,9683.8318,3609.3333
2401,104,2031,q2+q4+q6,0.47469999,25135.2137,9473.3721
2401,104,2031,q2+q5+q6,0.33327306,40649.8459,14791.9725
2401,104,2031,q3+q4+q5,0.68693078,8379.3236,3060.5604
2401,104,2031,q3+q4+q6,0.63633076,19802.255,7280.2185
2401,104,2031,q3+q5+q6,0.49490384,28725.9787,10248.441
2401,104,2031,q4+q5+q6,0.3938846,38380.9323,12339.2286
2401,104,2031,q1+q2+q3+q4,0.84856156,3048.0167,1259.6065
2401,104,2031,q1+q2+q3+q5,0.70713463,5942.6347,2457.8336
2401,104,2031,q1+q2+q3+q6,0.65653461,16826.244,7082.0843
2401,104,2031,q1+q2+q4+q5,0.6061154,8419.6905,3297.3281
2401,104,2031,q1+q2+q4+q6,0.55551538,21508.0865,8547.6015
2401,104,2031,q1+q2+q5+q6,0.41408845,32756.0109,12866.537
2401,104,2031,q1+q3+q4+q5,0.76774617,7518.6339,2858.9884
2401,104,2031,q1+q3+q4+q6,0.71714615,17593.5842,6750.1994
2401,104,2031,q1+q3+q5+q6,0.57571922,24722.0929,9329.8838
2401,104,2031,q1+q4+q5+q6,0.47469999,31881.2844,11099.4034
2401,104,2031,q2+q3+q4+q5,0.8687654,6752.4293,2597.0299
2401,104,2031,q2+q3+q4+q6,0.81816538,15536.0345,6027.1648
2401,104,2031,q2+q3+q5+q6,0.67673845,21170.4515,8115.6809
2401,104,2031,q2+q4+q5+q6,0.57571922,26450.2543,9497.8319
2401,104,2031,q3+q4+q5+q6,0.73734999,21559.6641,7662.5703
2401,104,2031,q1+q2+q3+q4+q5,0.94958079,6195.0116,2454.0026
2401,104,2031,q1+q2+q3+q4+q6,0.89898077,14157.6251,5663.4589
2401,104,2031,q1+q2+q3+q5+q6,0.75755384,18933.6321,7534.5596
2401,104,2031,q1+q2+q4+q5+q6,0.65653461,23219.3501,8752.8704
2401,104,2031,q1+q3+q4+q5+q6,0.81816538,19450.1083,7190.9949
2401,104,2031,q2+q3+q4+q5+q6,0.91918461,17414.6516,6526.213
2401,104,2031,q1+q2+q3+q4+q5+q6,1.0,16023.6669,6184.1239
2401,104,2031,all,1.0,16023.6669,6184.1239
2402,104,2032,q1,0.08081173,200.8578,124.0768
2402,104,2032,q2,0.1818264,622.1894,290.0854
2402,104,2032,q3,0.34344987,2207.8401,887.6688
2402,104,2032,q4,0.2424352,6380.2774,2370.2356
2402,104,2032,q5,0.10101467,29923.4936,9373.0421
2402,104,2032,q6,0.05046213,207865.7387,55591.5304
2402,104,2032,q1+q2,0.26263813,492.5489,248.3865
2402,104,2032,q1+q3,0.4242616,1825.5577,786.261
2402,104,2032,q1+q4,0.32324693,4835.4225,1995.1577
2402,104,2032,q1+q5,0.1818264,16713.4332,6703.9046
2402,104,2032,q1+q6,0.13127387,80027.9632,32880.7367
2402,104,2032,q2+q3,0.52527627,1658.961,700.3629
2402,104,2032,q2+q4,0.4242616,3912.5254,1592.1331
2402,104,2032,q2+q5,0.28284107,11086.9409,4401.305
2402,104,2032,q2+q6,0.23228853,45643.5743,18321.9527
2402,104,2032,q3+q4,0.58588507,3934.3659,1529.7533
2402,104,2032,q3+q5,0.44446453,8506.8522,3213.136
2402,104,2032,q3+q6,0.393912,28553.6639,10784.6838
2402,104,2032,q4+q5,0.34344987,13304.7527,4686.2745
2402,104,2032,q4+q6,0.29289733,41093.4171,14306.9335
2402,104,2032,q5+q6,0.1514768,89202.1764,26433.2823
2402,104,2032,q1+q2+q3,0.606088,1464.5472,645.5362
2402,104,2032,q1+q2+q4,0.50507333,3318.6586,1428.4637
2402,104,2032,q1+q2+q5,0.3636528,8667.8113,3737.7864
2402,104,2032,q1+q2+q6,0.31310027,33914.7286,14966.5592
2402,104,2032,q1+q3+q4,0.6666968,3481.8194,1417.4647
2402,104,2032,q1+q3+q5,0.52527627,7229.0069,2904.0775
2402,104,2032,q1+q3+q6,0.47472373,23727.1948,9596.5087
2402,104,2032,q1+q4+q5,0.4242616,10808.7727,4146.6035
2402,104,2032,q1+q4+q6,0.37370907,32250.7132,12398.2888
2402,104,2032,q1+q5+q6,0.23228853,58239.1721,21072.2516
2402,104,2032,q2+q3+q4,0.76771147,3149.903,1274.8757
2402,104,2032,q2+q3+q5,0.62629093,6217.7566,2485.5263
2402,104,2032,q2+q3+q6,0.5757384,19732.5057,7928.4182
2402,104,2032,q2+q4+q5,0.52527627,8914.6346,3430.3212
2402,104,2032,q2+q4+q6,0.47472373,25592.3222,9867.2676
2402,104,2032,q2+q5+q6,0.3333032,40879.2674,15119.5094
2402,104,2032,q3+q4+q5,0.68689973,7756.2964,2912.439
2402,104,2032,q3+q4+q6,0.6363472,20106.0595,7546.0181
2402,104,2032,q3+q5+q6,0.49492667,28833.2465,10451.2761
2402,104,2032,q4+q5+q6,0.393912,38229.0055,12939.7141
2402,104,2032,q1+q2+q3+q4,0.8485232,2869.0416,1200.6285
2402,104,2032,q1+q2+q3+q5,0.70710267,5530.111,2303.5431
2402,104,2032,q1+q2+q3+q6,0.65655013,17328.4451,7275.5201
2402,104,2032,q1+q2+q4+q5,0.606088,7752.7977,3141.1823
2402,104,2032,q1+q2+q4+q6,0.55553547,21898.7178,8931.5006
2402,104,2032,q1+q2+q5+q6,0.41411493,32941.1504,13218.6154
2402,104,2032,q1+q3+q4+q5,0.76771147,6960.9871,2726.3444
2402,104,2032,q1+q3+q4+q6,0.71715893,17863.0785,7014.3896
2402,104,2032,q1+q3+q5+q6,0.5757384,24814.3501,9548.344
2402,104,2032,q1+q4+q5+q6,0.47472373,31755.513,11644.6825
2402,104,2032,q2+q3+q4+q5,0.86872613,6263.1112,2451.6247
2402,104,2032,q2+q3+q4+q6,0.8181736,15776.0714,6189.1604
2402,104,2032,q2+q3+q5+q6,0.67675307,21253.6503,8193.8135
2402,104,2032,q2+q4+q5+q6,0.5757384,26352.2365,9764.6889
2402,104,2032,q3+q4+q5+q6,0.73736187,21450.9959,7837.9872
2402,104,2032,q1+q2+q3+q4+q5,0.94953787,5747.1747,2322.0625
2402,104,2032,q1+q2+q3+q4+q6,0.89898533,14375.9818,5831.1672
2402,104,2032,q1+q2+q3+q5+q6,0.7575648,19007.8851,7634.1355
2402,104,2032,q1+q2+q4+q5+q6,0.65655013,23133.3836,9016.0277
2402,104,2032,q1+q3+q4+q5+q6,0.8181736,19352.1009,7368.3689
2402,104,2032,q2+q3+q4+q5+q6,0.91918827,17330.8096,6615.5596
2402,104,2032,q1+q2+q3+q4+q5+q6,1.0,15946.5085,6281.0686
2402,104,2032,all,1.0,15946.5085,6281.0686
2403,104,2033,q1,0.0808114,203.1135,124.1659
2403,104,2033,q2,0.18182565,668.2123,307.1066
2403,104,2033,q3,0.34344846,2323.7787,882.3293
2403,104,2033,q4,0.2424342,6999.1625,2301.6808
2403,104,2033,q5,0.10101425,33355.9248,9045.6329
2403,104,2033,q6,0.05046603,214020.425,49984.9462
2403,104,2033,q1+q2,0.26263705,525.105,261.2884
2403,104,2033,q1+q3,0.42425986,1919.8425,785.6559
2403,104,2033,q1+q4,0.32324561,5300.1502,1970.5909
2403,104,2033,q1+q5,0.18182565,18621.342,6708.8138
2403,104,2033,q1+q6,0.13127744,82399.3547,31059.4266
2403,104,2033,q2+q3,0.52527411,1750.698,707.296
2403,104,2033,q2+q4,0.42425986,4285.8981,1605.1139
2403,104,2033,q2+q5,0.2828399,12342.3953,4544.7975
2403,104,2033,q2+q6,0.23229169,47019.5915,17855.5137
2403,104,2033,q3+q4,0.58588266,4258.4203,1519.6783
2403,104,2033,q3+q5,0.44446271,9376.5392,3263.4555
2403,104,2033,q3+q6,0.39391449,29445.1222,10350.4336
2403,104,2033,q4+q5,0.34344846,14751.1514,4565.3995
2403,104,2033,q4+q6,0.29290024,42668.4476,13109.8756
2403,104,2033,q5+q6,0.15148029,93544.7527,24075.5324
2403,104,2033,q1+q2+q3,0.60608551,1544.3534,653.4783
2403,104,2033,q1+q2+q4,0.50507126,3632.6526,1450.3579
2403,104,2033,q1+q2+q5,0.36365131,9644.7771,3895.7106
2403,104,2033,q1+q2+q6,0.31310309,34936.3341,14704.5823
2403,104,2033,q1+q3+q4,0.66669406,3766.8679,1415.6856
2403,104,2033,q1+q3+q5,0.52527411,7965.2429,2968.9716
2403,104,2033,q1+q3+q6,0.47472589,24467.3282,9271.3839
2403,104,2033,q1+q4+q5,0.42425986,11980.0965,4092.6557
2403,104,2033,q1+q4+q6,0.37371164,33485.7442,11528.4485
2403,104,2033,q1+q5+q6,0.23229169,61072.3523,19682.6899
2403,104,2033,q2+q3+q4,0.76770831,3408.1078,1284.2183
2403,104,2033,q2+q3+q5,0.62628836,6848.3152,2564.2074
2403,104,2033,q2+q3+q6,0.57574014,20357.0284,7729.8938
2403,104,2033,q2+q4+q5,0.52527411,9876.2878,3446.2597
2403,104,2033,q2+q4+q6,0.47472589,26581.8588,9354.9728
2403,104,2033,q2+q5+q6,0.33330594,42878.5759,14521.204
2403,104,2033,q3+q4+q5,0.68689691,8537.465,2911.4445
2403,104,2033,q3+q4+q6,0.63634869,20893.7283,7156.5653
2403,104,2033,q3+q5+q6,0.49492874,30243.3115,10024.9195
2403,104,2033,q4+q5+q6,0.39391449,40280.3722,11967.9912
2403,104,2033,q1+q2+q3+q4,0.84851971,3102.8703,1213.5355
2403,104,2033,q1+q2+q3+q5,0.70709976,6088.8636,2385.4899
2403,104,2033,q1+q2+q3+q6,0.65655154,17876.3913,7119.965
2403,104,2033,q1+q2+q4+q5,0.60608551,8586.5313,3178.0753
2403,104,2033,q1+q2+q4+q6,0.55553729,22744.6666,8531.0984
2403,104,2033,q1+q2+q5+q6,0.41411734,34550.8302,12816.4276
2403,104,2033,q1+q3+q4+q5,0.76770831,7660.1649,2739.7836
2403,104,2033,q1+q3+q4+q6,0.7171601,18562.2578,6689.4177
2403,104,2033,q1+q3+q5+q6,0.57574014,26026.8424,9219.6455
2403,104,2033,q1+q4+q5+q6,0.47472589,33458.1206,10894.1274
2403,104,2033,q2+q3+q4+q5,0.86872256,6890.4121,2483.8964
2403,104,2033,q2+q3+q4+q6,0.81817435,16398.9434,5954.0571
2403,104,2033,q2+q3+q5+q6,0.67675439,22297.28,7989.3814
2403,104,2033,q2+q4+q5+q6,0.57574014,27770.3762,9288.0355
2403,104,2033,q3+q4+q5+q6,0.73736295,22600.9736,7472.0631
2403,104,2033,q1+q2+q3+q4+q5,0.94953397,6321.2803,2361.1847
2403,104,2033,q1+q2+q3+q4+q6,0.89898575,14943.0719,5631.0118
2403,104,2033,q1+q2+q3+q5+q6,0.7575658,19940.4411,7474.8995
2403,104,2033,q1+q2+q4+q5+q6,0.65655154,24377.27,8634.4969
2403,104,2033,q1+q3+q4+q5+q6,0.81817435,20388.7282,7060.9159
2403,104,2033,q2+q3+q4+q5+q6,0.9191886,18262.4313,6392.5987
2403,104,2033,q1+q2+q3+q4+q5+q6,1.0,16803.0325,6092.1627
2403,104,2033,all,1.0,16803.0325,6092.1627
2404,104,2034,q1,0.08081156,204.428,123.1261
2404,104,2034,q2,0.18182601,569.8674,301.546
2404,104,2034,q3,0.34344913,2120.6498,877.1426
2404,104,2034,q4,0.24243468,6301.362,2389.2096
2404,104,2034,q5,0.10101445,31865.4204,10190.2416
2404,104,2034,q6,0.05046418,192886.5562,55524.0958
2404,104,2034,q1+q2,0.26263757,457.4245,251.4424
2404,104,2034,q1+q3,0.42426069,1755.6551,772.2531
2404,104,2034,q1+q4,0.32324624,4777.1285,1996.1697
2404,104,2034,q1+q5,0.18182601,17793.8682,7188.9523
2404,104,2034,q1+q6,0.13127574,74274.0558,31505.5589
